"","Company","Date","Followers","...4","...5","...6","...1"
"31047","R-Ladies Gaborone",2023-06-11,421,NA,NA,NA,NA
"31048","R-Ladies Gaborone",2023-06-14,421,NA,NA,NA,NA
"31049","R-Ladies Gaborone",2023-06-17,422,NA,NA,NA,NA
"31050","R-Ladies Gaborone",2023-06-23,425,NA,NA,NA,NA
"31051","R-Ladies Gaborone",2023-06-27,426,NA,NA,NA,NA
"31052","R-Ladies Gaborone",2023-07-06,428,NA,NA,NA,NA
"31053","R-Ladies Gaborone",2023-07-23,434,NA,NA,NA,NA
"31054","R-Ladies Gaborone",2023-08-02,436,NA,NA,NA,NA
"31055","R-Ladies Gaborone",2023-08-08,436,NA,NA,NA,NA
"31056","R-Ladies Gaborone",2023-08-10,438,NA,NA,NA,NA
"31057","R-Ladies Gaborone",2023-08-29,447,NA,NA,NA,NA
"31058","R-Ladies Gaborone",2023-09-15,449,NA,NA,NA,NA
"31059","R-Ladies Gaborone",2023-10-18,486,NA,NA,NA,NA
"31060","R-Ladies Gaborone",2023-12-14,497,NA,NA,NA,NA
"31061","R-Ladies Gaborone",2023-12-18,498,NA,NA,NA,NA
"31062","R-Ladies Gaborone",2024-01-22,500,NA,NA,NA,NA
"31063","R-Ladies Gaborone",2024-04-09,550,NA,NA,NA,NA
"31064","R-Ladies Gaborone",2024-04-17,550,NA,NA,NA,NA
"31065","R-Ladies Gaborone",2024-04-28,591,NA,NA,NA,NA
"31066","R-Ladies Gaborone",2024-05-03,600,NA,NA,NA,NA
"31067","R-Ladies Gaborone",2024-05-19,612,NA,NA,NA,NA
"31068","R-Ladies Gaborone",2024-06-08,618,NA,NA,NA,NA
"31069","R-Ladies Gaborone",2024-06-24,629,NA,NA,NA,NA
"31070","R-Ladies Gaborone",2024-06-28,630,NA,NA,NA,NA
"31071","R-Ladies Gaborone",2024-07-17,665,NA,NA,NA,NA
"31072","R-Ladies Gaborone",2024-07-20,669,NA,NA,NA,NA
"31073","R-Ladies Gaborone",2024-07-23,674,NA,NA,NA,NA
"31074","R-Ladies Gaborone",2024-08-02,678,NA,NA,NA,NA
"31075","R-Ladies Gaborone",2024-08-06,676,NA,NA,NA,NA
"31076","R-Ladies Gaborone",2024-08-09,673,NA,NA,NA,NA
"31077","R-Ladies Gaborone",2024-08-20,686,NA,NA,NA,NA
"31078","R-Ladies Gaborone",2024-09-02,696,NA,NA,NA,NA
"31079","R-Ladies Gaborone",2024-09-07,696,NA,NA,NA,NA
"31080","R-Ladies Gaborone",2024-09-10,695,NA,NA,NA,NA
"31081","R-Ladies Gaborone",2024-09-16,698,NA,NA,NA,NA
"31082","R-Ladies Gaborone",2024-09-24,701,NA,NA,NA,NA
"31083","R-Ladies Gaborone",2024-11-26,710,NA,NA,NA,NA
"31084","R-Ladies Gaborone",2025-03-09,787,NA,NA,NA,22130
"31085","R-Ladies Global",2021-05-10,3951,NA,NA,NA,NA
"31086","R-Ladies Global",2021-12-05,4622,NA,NA,NA,NA
"31087","R-Ladies Global",2022-02-27,4819,NA,NA,NA,NA
"31088","R-Ladies Global",2023-01-21,5604,NA,NA,NA,NA
"31089","R-Ladies Global",2023-01-25,5608,NA,NA,NA,NA
"31090","R-Ladies Global",2023-02-25,5667,NA,NA,NA,NA
"31091","R-Ladies Global",2023-03-13,5707,NA,NA,NA,NA
"31092","R-Ladies Global",2023-03-29,5741,NA,NA,NA,NA
"31093","R-Ladies Global",2023-04-10,5762,NA,NA,NA,NA
"31094","R-Ladies Global",2023-04-23,5789,NA,NA,NA,NA
"31095","R-Ladies Global",2023-06-05,5890,NA,NA,NA,NA
"31096","R-Ladies Global",2023-06-11,5902,NA,NA,NA,NA
"31097","R-Ladies Global",2023-06-23,5924,NA,NA,NA,NA
"31098","R-Ladies Global",2023-07-06,5949,NA,NA,NA,NA
"31099","R-Ladies Global",2023-07-23,5978,NA,NA,NA,NA
"31100","R-Ladies Global",2023-08-05,5999,NA,NA,NA,NA
"31101","R-Ladies Global",2023-08-29,6046,NA,NA,NA,NA
"31102","R-Ladies Global",2023-10-18,6129,NA,NA,NA,NA
"31103","R-Ladies Global",2023-12-18,6212,NA,NA,NA,NA
"31104","R-Ladies Global",2024-01-22,6293,NA,NA,NA,NA
"31105","R-Ladies Global",2024-03-08,6445,NA,NA,NA,NA
"31106","R-Ladies Global",2024-04-09,6638,NA,NA,NA,NA
"31107","R-Ladies Global",2024-04-17,6655,NA,NA,NA,NA
"31108","R-Ladies Global",2024-04-19,6658,NA,NA,NA,NA
"31109","R-Ladies Global",2024-04-28,6683,NA,NA,NA,NA
"31110","R-Ladies Global",2024-05-03,6692,NA,NA,NA,NA
"31111","R-Ladies Global",2024-05-19,6722,NA,NA,NA,NA
"31112","R-Ladies Global",2024-06-08,6760,NA,NA,NA,NA
"31113","R-Ladies Global",2024-06-24,6775,NA,NA,NA,NA
"31114","R-Ladies Global",2024-06-28,6782,NA,NA,NA,NA
"31115","R-Ladies Global",2024-07-17,6828,NA,NA,NA,NA
"31116","R-Ladies Global",2024-07-20,6835,NA,NA,NA,NA
"31117","R-Ladies Global",2024-07-23,6848,NA,NA,NA,NA
"31118","R-Ladies Global",2024-08-02,6867,NA,NA,NA,NA
"31119","R-Ladies Global",2024-08-06,6876,NA,NA,NA,NA
"31120","R-Ladies Global",2024-08-09,6889,NA,NA,NA,NA
"31121","R-Ladies Global",2024-08-20,6995,NA,NA,NA,NA
"31122","R-Ladies Global",2024-09-02,7031,NA,NA,NA,NA
"31123","R-Ladies Global",2024-09-07,7041,NA,NA,NA,NA
"31124","R-Ladies Global",2024-09-10,7048,NA,NA,NA,NA
